"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"PSN.L","Persimmon Plc","Consumer Cyclical","Residential Construction","3473486592","3366385152","12.295454","10.41466","0.75","0.9595601","0.92594206","0.897","7.015","5.55","0.6","0.6803","8.24","1781740800","3751300096","0.193","0.17495","0.13565","0.07616","479900000","0.080240004","0.05649","0.407","117000000","14700000","-102637504","29500000","3.993","0.184","1082.0","1109.5","1552.0","0.0","1077.61","1230.9976","1.396","2704928","321024643","316580044","1.0"
"PCT.L","Polar Capital Technology Ord","","","7594339840","","3.6269841","","","1.2694445","","","","","","","","","","","","","","","","","","","","","","","","685.5","690.0","771.76","0.0","672.0552","528.8367","","4676736","1107854037","","0.2857142857142857"
"PRU.L","Prudential plc","Financial Services","Insurance - Life","24909056000","28687441920","8.676521","10.087959","4.56","1.6577092","1.7265583","1.988","4.431","1.97","0.2","0.1538","1.66","1774483200","14426999808","0.188","0.41388","0.45484","0.27573","6473999872","0.20577998","0.01894","28.254","3851000064","6034999808","2782500096","2449999872","2.392","0.308","997.8","1006.5","1238.0","0.0","1074.256","1091.556","0.908","8864213","2496397740","2503664763","1.0"
"RKT.L","Reckitt Benckiser Group plc","Consumer Defensive","Household & Personal Products","31384113152","38507868160","10.085713","13.686755","2.34","4.1183333","2.2093709","2.711","10.225","4.37","2.16","0.439","3.46","1775692800","14204999680","","0.60780996","0.26674998","0.22400999","3766000128","0.44175997","0.085","109.562","1952000000","8525000192","3002249984","2296999936","0.847","","4942.0","4931.0","6522.9165","0.0","4663.16","5652.4326","0.249","2167130","635048837","640585770","0.9523809523809523"
"REL.L","RELX PLC","Industrials","Specialty Business Services","41377677312","50089848832","21.071428","15.0872","1.27","18.139893","4.314669","5.223","15.638","2.86","0.68","0.5741","1.98","1778112000","9589999616","0.012","0.66288","0.31409","0.21533","3203000064","0.70512","0.12487","304.059","131000000","7266999808","2157625088","2836000000","0.493","0.17","2360.0","2363.0","4030.0","0.0","2516.32","2809.395","0.247","6146823","1753291428","1803854092","1.0"
"RTO.L","Rentokil Initial plc","Industrials","Specialty Business Services","10832412672","14601412608","47.83333","17.981705","0.87","2.601194","1.5680968","2.114","11.842","2.13","0.09","1.0341","1.73","1775692800","6908000256","0.058","0.13767","0.13008","0.06804","1232999936","0.05377","0.03965","111.995","2382000128","6152999936","828000000","972000000","1.164","0.952","430.5","434.3","507.0","0.0","464.869","446.3284","0.418","7794196","2516239885","2469890746","1.0"
"RIO.L","Rio Tinto Group","Basic Materials","Other Industrial Metals & Mining","115073605632","134126452736","15.316018","10.700187","5.63","2.4401212","1.9964886","2.327","6.612","4.19","3.0","0.6054","7.48","1772668800","57637998592","0.146","0.28124002","0.25318","0.17291","20284999680","0.16399999","0.07861","35.432","9420000256","23747999744","3495749888","16832000000","1.445","-0.056","7076.0","7168.0","9117.0","0.0","7644.641","6479.66","0.646","2655401","1254501913","1431271074","1.0"
"RR.L","Rolls-Royce Holdings plc","Industrials","Aerospace & Defense","117291081728","116656177152","20.510145","32.65042","2.44","43.41104","5.530772","5.501","25.377","0.68","0.1","0.1519","1.74","1776902400","21206999040","0.166","0.27868","0.20329","0.27543","4597000192","6.23504","0.07093","158.445","6248999936","4361999872","3590249984","4565000192","1.202","0.041","1415.2","1406.2","1532.6","0.0","1257.092","1206.4445","1.22","34524807","8287951336","8187514906","1.0"
"SGE.L","The Sage Group plc","Technology","Software - Application","7434795520","9145947136","20.63","14.361545","0.91","34.672268","2.8226256","3.472","14.61","2.72","0.22","0.5502","2.1","1780531200","2633999872","0.097","0.92559","0.22304001","0.14616999","626000000","0.75564003","0.09533","919.091","518000000","2022000000","632249984","530000000","0.624","0.143","825.2","817.6","1335.0","0.0","863.972","964.332","0.293","4840010","900968874","853875510","1.0"
"SBRY.L","J Sainsbury plc","Consumer Defensive","Grocery Stores","6933577728","11326727168","17.544443","11.898124","3.03","0.68997157","0.20606823","0.337","7.312","4.34","0.14","0.77529997","4.78","1780531200","33646999552","0.026","0.06747","0.03461","0.0116799995","1548999936","0.064109996","0.03023","107.333","729000000","6600999936","821875008","1056000000","0.555","0.299","315.8","315.4","370.728","0.0","314.248","328.5805","1.0","10313051","2195559856","1271687273","1.0"
"SDR.L","Schroders plc","Financial Services","Asset Management","9129824256","3991100672","17.220589","14.205304","1.32","2.087344","2.6732912","1.169","4.369","3.67","0.22","0.6399","4.91","1773273600","3415200000","0.155","0.78145","0.34697","0.15806","913600000","0.12297","0.022920001","12.871","5883400192","573600000","1214824960","914400000","1.153","0.849","585.5","585.5","599.5","0.0","582.26","489.673","1.08","2612816","1559320966","763546493","1.0"
"SMT.L","Scottish Mortgage Ord","","","15662957568","","5.1781816","","","1.1107645","","","","","","","","","","","","","","","","","","","","","","","","1424.0","1411.0","1563.0","0.0","1449.2834","1249.2487","","4049650","1099926806","","0.2857142857142857"
"SGRO.L","SEGRO Plc","Real Estate","REIT - Industrial","11880394752","16939142144","21.419514","21.87352","2.56","0.9675003","16.36418","23.332","32.828","3.53","0.31","0.7346","3.24","1774483200","726000000","0.078","0.78788","0.67733","0.75895","516000000","0.04531","0.01745","42.174","111000000","5176000000","207124992","396000000","0.278","-0.186","878.2","880.2","893.6","0.0","724.3","718.22","1.135","3614869","1352812069","1230613815","1.0"
