"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"FBU.NZ","Fletcher Building Limited","Basic Materials","Building Materials","3654651392","6028749824","","19.085041","5.99","0.9979454","0.5214971","0.86","10.941","","","0.0","5.55","1694649600","7008000000","0.005","0.27497","0.0478","-0.04224","551000000","-0.06039","0.02932","68.642","62000000","2512999936","-47625000","570000000","1.499","","3.4","3.33","3.97","2.65","3.0468","3.3354","0.64","1110754","1074897372","1067636250","0.9047619047619048"
"FPH.NZ","Fisher & Paykel Healthcare Corporation Limited","Healthcare","Medical Instruments & Supplies","22980620288","22698792960","49.531647","36.39628","43.64","10.857381","9.955215","9.833","29.89","1.33","0.52","0.5422","1.47","1782086400","2308400128","0.14","0.63685","0.28715","0.20295","759400000","0.23391001","0.14719","6.906","461100000","146100000","399412512","663200000","2.315","0.143","39.13","39.21","41.4","32.16","36.6046","37.5668","0.886","528637","587289009","585017545","1.0"
"FRW.NZ","Freightways Group Limited","Industrials","Integrated Freight & Logistics","2486238720","3021740032","30.866669","20.27767","2.85","4.643932","1.847668","2.246","15.603","3.09","0.42","0.852","3.49","1772668800","1345608960","0.085","0.29643","0.12582","0.065120004","193659008","0.16885","0.06766","116.234","34986000","622662976","153527376","192272992","0.835","0.168","13.89","13.6","15.25","10.75","13.1308","13.5993","0.641","196184","178994863","173392246","1.0"
"FSF.NZ","Fonterra Shareholders Fund","Financial Services","Asset Management","763906944","","Infinity","10.929432","2.54","0.8680581","1.8769213","","","11.25","0.8","0.48740003","10.37","1775606400","407000000","0.084","1.0","1.0","0.0","","0.0","0.35954","","","0","","62000000","","","7.112","7.11","8.539","6.138","6.95442","7.77727","0.188","124909","107410984","","0.7619047619047619"
"GMT.NZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0"
"GNE.NZ","Genesis Energy Limited","Utilities","Utilities - Independent Power Producers","3376879360","4189463808","15.17647","18.423307","1.65","0.91913074","0.98322296","1.22","9.181","5.66","0.14","0.8107","6.35","1771977600","3434500096","-0.129","0.139","0.11541","0.05646","456300000","0.06421","0.02276","48.239","96800000","1490499968","196462496","449400000","0.894","0.329","2.58","2.54","2.67","2.13","2.4912","2.4063654","0.306","896308","1308868024","623180173","1.0"
"GTK.NZ","Gentrack Group Limited","Technology","Software - Infrastructure","429593280","370848832","21.222221","29.029562","","1.7474838","1.881392","1.624","23.324","","","0.0","2.95","1575590400","228338000","-0.017","0.11133","0.01865","0.082320005","15900000","0.0798","0.02448","5.88","73168000","14454000","8469500","10445000","2.502","-0.23","3.82","3.82","13.01","3.57","4.3534","7.376","1.044","82457","112458975","99493271","0.9285714285714286"
"HGH.NZ","Heartland Group Holdings Limited","Financial Services","Banks - Regional","1251765888","1391221632","13.5","12.525773","","0.88880765","4.0549593","4.507","","5.83","0.07","0.4474","6.11","1772668800","308700000","0.554","0.0","0.45331","0.27225","","0.0672","0.00957","","330004000","590174016","","62334000","","11.93","1.215","1.2","1.3","0.78","1.1581","1.150925","0.755","786280","1030260000","803074912","0.8571428571428571"
"HLG.NZ","Hallenstein Glasson Holdings Limited","Consumer Cyclical","Apparel Retail","596192320","607869632","12.814103","11.406692","1.58","4.89951","1.178474","1.202","7.338","5.8","0.58","0.7097","7.08","1776297600","505902016","0.146","0.60566","0.1495","0.091450006","82836000","0.39835998","0.18884","65.419","67535000","79511000","78386128","99878000","1.351","0.321","9.995","10.0","10.72","8.03","10.0136","9.8069","0.154","21690","59649061","46962375","1.0"
"IFT.NZ","Infratil Limited","Industrials","Conglomerates","15359432704","23767867392","56.925922","50.555885","3.68","2.000781","4.4046435","6.816","21.9","1.36","0.21","0.7494","1.96","1780963200","3487099904","-0.2","0.56751996","0.01908","0.15767","1085299968","0.03541","0.024530001","92.848","312600000","7919099904","368237504","195000000","0.521","","15.37","15.32","16.14","10.4","14.5824","12.344","0.061","1325004","999312470","939243797","0.9761904761904762"
"IPL.NZ","Investore Property Limited","Real Estate","REIT - Retail","392728288","910809152","13.0","13.517026","","0.6403941","4.8484373","11.244","","6.28","0.07","0.8135","5.53","1779926400","81001000","0.113","0.74029","0.69961","0.39141","","0.05208","0.03302","85.579","4720000","524688992","22231876","30943000","0.062","-0.409","1.04","1.035","1.35","1.005","1.0403","1.125775","0.348","249609","377623361","306143035","0.9285714285714286"
"KMD.NZ","KMD Brands Limited","Consumer Cyclical","Apparel Manufacturing","3464475","1687090176","","0.39581412","0.45","0.07604167","0.0033848695","1.648","8563.909","","","0.0","5.82","1696377600","1023518016","0.073","0.56014997","-0.0049900003","-0.08543","197000","-0.11711001","-0.011829999","59.373","27433000","409273984","117435000","106023000","1.426","","0.073","0.073","5.02351","0.072","1.755","3.287092","-0.026","81998","47458566","598028420","0.9047619047619048"
"KPG.NZ","Kiwi Property Group Limited","Real Estate","REIT - Diversified","1568014464","2769434368","31.666666","15.022138","9.32","0.8504924","5.7780147","10.205","","5.93","0.06","1.8137","6.0","1781049600","271376000","-0.005","0.71231","0.57269","0.1859","","0.02726","0.031689998","66.366","10402000","1221732992","-135909248","81826000","6.516","1.871","0.95","0.945","1.145","0.88","0.9292","1.001575","0.6","1395464","1650541524","1616256144","0.9523809523809523"
